ticker	date	open	high	low	close
UNI	12/06/2021	21.84	21.89	20.25	21.29
UNI	13/06/2021	21.29	23.61	20.45	23.25
UNI	14/06/2021	23.25	24.2	22.51	24.16
UNI	15/06/2021	24.16	24.67	23.14	23.41
UNI	16/06/2021	23.41	23.54	21.66	21.82
UNI	17/06/2021	21.82	22.94	21.41	22.17
UNI	18/06/2021	22.17	22.28	19.59	20.42
UNI	19/06/2021	20.42	20.97	19.8	19.8
UNI	20/06/2021	19.8	21.04	18.66	20.73
UNI	21/06/2021	20.73	20.88	15.78	15.8
UNI	22/06/2021	15.8	17.13	13.99	16.42
UNI	23/06/2021	16.42	18.48	15.79	17.8
UNI	24/06/2021	17.8	18.54	16.62	18.04
UNI	25/06/2021	18.04	18.35	15.72	15.83
UNI	26/06/2021	15.83	16.47	15.13	16.14
UNI	27/06/2021	16.14	17.11	15.65	17.11
UNI	28/06/2021	17.11	18.14	16.87	17.72
UNI	29/06/2021	17.72	19.18	17.67	18.63
UNI	30/06/2021	18.63	19.3	17.17	19.27
UNI	01/07/2021	19.27	19.28	17.57	17.79
UNI	02/07/2021	17.79	18.24	16.94	18.21
UNI	03/07/2021	18.21	19.54	17.8	19.47
UNI	04/07/2021	19.47	21.49	18.93	20.77
UNI	05/07/2021	20.77	20.89	19.15	20.06
UNI	06/07/2021	20.06	23.19	20.04	22.38
UNI	07/07/2021	22.38	23.44	21.68	22.25
UNI	08/07/2021	22.25	22.3	19.94	20.34
UNI	09/07/2021	20.34	21.57	19.77	20.97
UNI	10/07/2021	20.97	21.51	19.94	20.25
UNI	11/07/2021	20.25	20.93	19.99	20.7
UNI	12/07/2021	20.7	21.4	19.22	19.55
UNI	13/07/2021	19.55	19.72	18.18	18.46
UNI	14/07/2021	18.46	18.53	16.74	17.89
UNI	15/07/2021	17.89	18.38	16.81	17.05
UNI	16/07/2021	17.05	17.61	15.95	16.37
UNI	17/07/2021	16.37	16.76	15.96	16.12
UNI	18/07/2021	16.12	17.18	16.05	16.33
UNI	19/07/2021	16.33	16.78	15.41	15.73
UNI	20/07/2021	15.73	15.96	14.43	14.56
UNI	21/07/2021	14.56	16.86	14.02	16.71
UNI	22/07/2021	16.71	17.61	16.09	17.58
UNI	23/07/2021	17.58	18.69	16.94	18.59
UNI	24/07/2021	18.59	18.95	18.06	18.26
UNI	25/07/2021	18.26	18.46	17.28	18.3
UNI	26/07/2021	18.3	20.29	18.18	18.53
UNI	27/07/2021	18.53	19.24	17.71	18.89
UNI	28/07/2021	18.89	19.45	18.53	19.06
UNI	29/07/2021	19.06	19.79	18.61	19.58
UNI	30/07/2021	19.58	21.04	19.38	20.93
UNI	31/07/2021	20.93	21.95	20.7	21.73
UNI	01/08/2021	21.73	23.23	21.58	22.0
UNI	02/08/2021	22.0	23.09	21.4	22.38
UNI	03/08/2021	22.38	22.73	20.69	21.32
UNI	04/08/2021	21.32	23.72	20.78	23.53
UNI	05/08/2021	23.53	25.55	22.12	25.44
UNI	06/08/2021	25.44	26.94	24.54	26.17
UNI	07/08/2021	26.17	28.99	25.82	28.31
UNI	08/08/2021	28.31	28.68	25.97	26.71
UNI	09/08/2021	26.71	28.75	25.39	28.36
UNI	10/08/2021	28.36	30.2	28.18	28.76
UNI	11/08/2021	28.76	30.4	28.73	28.96
UNI	12/08/2021	29.02	29.02	26.88	28.08
UNI	13/08/2021	28.08	30.6	27.86	30.5
UNI	14/08/2021	30.5	30.66	28.77	30.14
UNI	15/08/2021	30.14	30.47	28.31	30.28
UNI	16/08/2021	30.28	31.25	29.01	29.07
UNI	17/08/2021	29.07	30.8	25.91	26.41
UNI	18/08/2021	26.41	27.35	25.51	26.27
UNI	19/08/2021	26.27	27.98	25.31	27.96
UNI	20/08/2021	27.96	29.2	27.55	28.88
UNI	21/08/2021	28.88	29.75	28.22	28.27
UNI	22/08/2021	28.27	29.2	27.22	28.43
UNI	23/08/2021	28.43	29.62	28.37	28.8
UNI	24/08/2021	28.8	29.23	26.56	26.62
UNI	25/08/2021	26.62	27.44	25.71	27.06
UNI	26/08/2021	27.06	27.65	25.11	25.52
UNI	27/08/2021	25.52	27.5	25.06	27.44
UNI	28/08/2021	27.44	27.62	26.66	26.85
UNI	29/08/2021	26.85	27.69	26.2	26.82
UNI	30/08/2021	26.82	28.21	25.58	26.83
UNI	31/08/2021	26.83	29.73	26.2	29.38
UNI	01/09/2021	29.38	31.37	28.71	31.34
UNI	02/09/2021	31.34	31.41	29.54	29.92
UNI	03/09/2021	29.92	31.19	28.33	28.65
UNI	04/09/2021	28.65	29.44	28.23	28.56
UNI	05/09/2021	28.56	29.49	28.34	29.36
UNI	06/09/2021	29.36	30.28	28.7	28.84
UNI	07/09/2021	28.84	29.32	21.22	24.27
UNI	08/09/2021	24.27	24.96	21.41	23.14
UNI	09/09/2021	23.14	24.71	22.74	23.32
UNI	10/09/2021	23.32	24.25	21.44	22.3
UNI	11/09/2021	22.3	23.87	22.25	22.72
UNI	12/09/2021	22.72	24.26	22.16	23.73
UNI	13/09/2021	23.73	24.04	21.43	22.66
UNI	14/09/2021	22.66	25.9	22.49	25.66
UNI	15/09/2021	25.66	27.47	24.7	27.47
UNI	16/09/2021	27.47	27.59	25.43	26.24
UNI	17/09/2021	26.24	26.37	24.02	24.3
UNI	18/09/2021	24.3	25.18	23.95	24.53
UNI	19/09/2021	24.53	24.63	23.52	23.88
UNI	20/09/2021	23.88	23.97	20.56	20.89
UNI	21/09/2021	20.89	21.62	18.49	19.05
UNI	22/09/2021	19.05	21.65	18.86	21.62
UNI	23/09/2021	21.62	21.84	20.91	21.52
UNI	24/09/2021	21.52	21.64	18.23	19.66
UNI	25/09/2021	19.66	20.11	18.98	19.49
UNI	26/09/2021	19.49	24.71	17.78	24.09
UNI	27/09/2021	24.09	26.0	22.27	22.39
UNI	28/09/2021	22.39	24.97	22.21	23.07
UNI	29/09/2021	23.07	24.27	22.36	23.01
UNI	30/09/2021	23.01	23.94	22.63	23.52
UNI	01/10/2021	23.52	25.76	23.49	25.63
UNI	02/10/2021	25.63	27.21	25.37	26.13
UNI	03/10/2021	26.13	26.63	25.71	26.03
UNI	04/10/2021	26.03	26.03	24.38	25.33
UNI	05/10/2021	25.33	25.9	24.64	25.66
UNI	06/10/2021	25.66	26.01	23.84	25.25
UNI	07/10/2021	25.25	26.29	24.52	25.52
UNI	08/10/2021	25.52	26.09	24.64	24.76
UNI	09/10/2021	24.76	25.66	24.55	25.13
UNI	10/10/2021	25.13	25.99	24.11	24.17
UNI	11/10/2021	24.17	25.06	23.56	24.16
UNI	12/10/2021	24.16	24.16	22.31	23.46
UNI	13/10/2021	23.46	25.53	23.25	24.68
UNI	14/10/2021	24.68	26.55	24.53	26.43
UNI	15/10/2021	26.43	26.84	25.48	25.89
UNI	16/10/2021	25.89	27.93	25.75	27.06
UNI	17/10/2021	27.06	27.13	25.25	25.91
UNI	18/10/2021	25.91	26.24	24.93	25.65
UNI	19/10/2021	25.65	26.3	25.29	26.02
UNI	20/10/2021	26.02	27.13	25.55	27.13
UNI	21/10/2021	27.13	27.74	25.85	26.1
UNI	22/10/2021	26.1	26.85	25.34	25.64
UNI	23/10/2021	25.64	26.88	25.31	26.84
UNI	24/10/2021	26.84	27.23	25.38	25.79
UNI	25/10/2021	25.79	26.75	25.7	26.75
UNI	26/10/2021	26.75	28.27	26.14	26.55
UNI	27/10/2021	26.55	28.28	24.13	24.16
UNI	28/10/2021	24.16	25.34	23.95	24.89
UNI	29/10/2021	24.89	25.8	24.68	25.44
UNI	30/10/2021	25.44	25.56	24.47	24.9
UNI	31/10/2021	24.9	25.3	24.05	25.0
UNI	01/11/2021	25.0	26.49	24.18	25.65
UNI	02/11/2021	25.65	26.33	25.18	26.2
UNI	03/11/2021	26.2	27.05	25.4	26.83
UNI	04/11/2021	26.83	27.47	25.28	25.77
UNI	05/11/2021	25.77	26.11	25.3	25.61
UNI	06/11/2021	25.61	25.81	24.49	25.18
UNI	07/11/2021	25.18	25.52	24.99	25.34
UNI	08/11/2021	25.34	26.36	25.21	26.25
UNI	09/11/2021	26.25	27.73	26.13	26.36
UNI	10/11/2021	26.36	28.47	24.24	25.28
UNI	11/11/2021	25.28	26.11	24.92	25.39
UNI	12/11/2021	25.39	25.69	23.92	24.57
UNI	13/11/2021	24.57	24.81	24.17	24.65
UNI	14/11/2021	24.65	24.98	24.02	24.56
UNI	15/11/2021	24.56	25.19	23.83	23.99
UNI	16/11/2021	23.99	24.0	20.62	21.69
UNI	17/11/2021	21.69	21.95	21.09	21.9
UNI	18/11/2021	21.9	22.24	19.66	20.12
UNI	19/11/2021	20.12	21.33	19.8	21.22
UNI	20/11/2021	21.22	22.04	20.95	22.04
UNI	21/11/2021	22.04	22.18	21.41	21.66
UNI	22/11/2021	21.66	22.24	20.76	20.98
UNI	23/11/2021	20.98	22.32	20.77	22.2
UNI	24/11/2021	22.23	22.3	205.512	20.732
UNI	25/11/2021	207.262	216.559	20.59	213.186
UNI	26/11/2021	213.193	214.597	187.641	19.419
UNI	27/11/2021	194.363	20.152	191.745	196.185
UNI	28/11/2021	196.185	201.322	186.315	198.833
UNI	29/11/2021	198.815	20.489	19.66	20.297
UNI	30/11/2021	20.305	21.476	196.659	21.142
UNI	01/12/2021	21.217	22.6	20.79	20.982
UNI	02/12/2021	209.946	230.449	20.563	226.133
UNI	03/12/2021	22.625	230.349	194.332	199.086
UNI	04/12/2021	199.179	201.263	140.507	172.596
UNI	05/12/2021	172.628	174.983	159.061	165.112
UNI	06/12/2021	16.493	173.534	151.942	172.683
UNI	07/12/2021	172.819	17.675	169.622	170.772
UNI	08/12/2021	170.014	184.763	16.969	182.641
UNI	09/12/2021	182.691	187.758	161.287	16.4
UNI	10/12/2021	16.39	16.53	15.23	15.49
UNI	11/12/2021	15.45	16.75	14.97	15.75
UNI	12/12/2021	15.75	16.2	15.28	16.11
UNI	13/12/2021	16.14	16.2	13.766	14.314
UNI	14/12/2021	14.296	15.072	13.933	14.906
UNI	15/12/2021	14.906	155.177	141.671	152.291
UNI	16/12/2021	152.291	153.792	143.929	145.944
UNI	17/12/2021	145.944	147.859	136.755	147.859
UNI	18/12/2021	147.759	161.064	146.844	159.864
UNI	19/12/2021	159.864	159.864	148.359	151.861
UNI	20/12/2021	151.876	152.346	139.728	144.543
UNI	21/12/2021	144.558	15.046	143.143	15.016
UNI	22/12/2021	15.016	159.364	149.445	158.979
UNI	23/12/2021	158.964	181.591	157.947	179.672
UNI	24/12/2021	179.672	18.291	174.187	176.506
UNI	25/12/2021	176.406	178.507	170.885	173.769
UNI	26/12/2021	173.769	187.994	16.73	186.575
UNI	27/12/2021	186.493	20.08	185.493	193.358
UNI	28/12/2021	193.358	19.926	177.836	184.537
UNI	29/12/2021	184.437	194.839	174.835	175.235
UNI	30/12/2021	175.217	179.136	167.117	176.835
UNI	31/12/2021	176.835	186.537	167.717	170.317
UNI	01/01/2022	170.317	175.582	168.383	172.735
UNI	02/01/2022	172.835	182.618	170.434	182.537
UNI	03/01/2022	182.637	19.18	178.518	181.818
UNI	04/01/2022	181.818	19.15	176.918	184.582
UNI	05/01/2022	184.563	19.86	163.184	172.583
UNI	06/01/2022	172.483	17.38	160.984	171.083
UNI	07/01/2022	171.168	172.583	152.669	157.584
UNI	08/01/2022	157.384	161.884	145.485	15.13
UNI	09/01/2022	15.13	16.3	148.085	15.85
UNI	10/01/2022	15.85	164.516	147.085	15.08
UNI	11/01/2022	15.09	163.216	14.98	159.116
UNI	12/01/2022	159.016	166.166	158.916	161.865
UNI	13/01/2022	161.865	165.983	154.262	155.162
UNI	14/01/2022	155.162	15.968	151.361	158.448
UNI	15/01/2022	158.563	167.284	157.163	165.683
UNI	16/01/2022	165.583	181.773	162.965	178.571
UNI	17/01/2022	178.571	179.672	162.365	165.066
UNI	18/01/2022	165.066	177.071	156.263	161.849
UNI	19/01/2022	161.649	162.365	15.213	153.946
UNI	20/01/2022	153.946	161.849	146.715	14.863
UNI	21/01/2022	14.863	14.863	123.225	126.138
UNI	22/01/2022	126.625	130.139	104.021	110.133
UNI	23/01/2022	110.122	119.336	108.222	111.522
UNI	24/01/2022	111.722	117.724	953.286	106.032
UNI	25/01/2022	105.932	109.455	103.321	105.153
UNI	26/01/2022	105.153	117.359	103.652	104.963
UNI	27/01/2022	105.063	109.155	989.593	101.451
UNI	28/01/2022	101.441	107.422	985.295	105.121
UNI	29/01/2022	105.021	112.434	105.021	111.634
UNI	30/01/2022	111.533	114.434	106.532	107.243
UNI	31/01/2022	107.343	119.059	103.041	117.058
UNI	01/02/2022	117.058	118.771	110.266	111.556
UNI	02/02/2022	111.456	113.668	103.952	105.495
UNI	03/02/2022	105.595	106.074	998.399	103.052
UNI	04/02/2022	102.851	111.556	102.741	109.487
UNI	05/02/2022	109.487	120.284	109.287	113.568
UNI	06/02/2022	113.568	11.617	110.155	112.445
UNI	07/02/2022	112.445	126.101	112.445	123.687
UNI	08/02/2022	123.687	12.939	115.192	118.507
UNI	09/02/2022	118.507	126.614	116.181	123.523
UNI	10/02/2022	123.423	123.711	113.902	116.682
UNI	11/02/2022	116.682	116.782	104.131	104.531
UNI	12/02/2022	104.531	109.777	103.831	106.553
UNI	13/02/2022	106.553	108.565	102.562	104.363
UNI	14/02/2022	104.062	107.164	101.151	106.353
UNI	15/02/2022	106.353	114.169	106.053	113.068
UNI	16/02/2022	113.168	115.369	107.865	113.457
UNI	17/02/2022	113.457	114.357	102.551	104.973
UNI	18/02/2022	104.973	107.075	10.046	100.861
UNI	19/02/2022	100.861	104.263	976.586	998.499
